Title,Author(s),Publication Year,Publication Source,Retrieval Link
Adversarial Symbolic Execution for Detecting Concurrency-Related Cache Timing Leaks,"Shengjian (Daniel) Guo, Meng Wu, Chao Wang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
An Empirical Study on Crash Recovery Bugs in Large-Scale Distributed Systems,"Yu Gao, Wensheng Dou, Feng Qin, Chushu Gao, Dong Wang, Jun Wei, Ruirui Huang, Li Zhou, Yongming Wu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
A Novel Automated Approach for Software Effort Estimation Based on Data Augmentation,"Liyan Song, Leandro Minku , Xin Yao",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
"AppFlow: Using Machine Learning to Synthesize Robust, Reusable UI Tests","Gang Hu, Linjie Zhu, Junfeng Yang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Applications of Psychological Science for Actionable Analytics,"Di Chen, Wei Fu, Rahul Krishna, Tim Menzies",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Automated Patch Extraction via Syntax- and Semantics-Aware Delta Debugging on Source Code Changes,"Masatomo Hashimoto, Akira Mori, Tomonori Izumida",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Be Careful of When: An Empirical Study on Time-Related Misuse of Issue Tracking Data,"Feifei Tu, Jiaxin Zhu, Qimu Zheng, Minghui Zhou",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Bug Synthesis: Challenging Bug-Finding Tools with Deep Faults,"Subhajit Roy, Awanish Pandey, Brendan Dolan-Gavitt, Yu Hu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
CloudRaid: Hunting Concurrency Bugs in the Cloud via Log-Mining,"Jie Lu, Feng Li, Lian Li, Xiaobing Feng",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Code Vectors: Understanding Programs Through Embedded Abstracted Symbolic Traces,"Jordan Henkel, Shuvendu K. Lahiri, Ben Liblit, Thomas Reps",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Complementing Global and Local Contexts in Representing API Descriptions to Improve API Retrieval Tasks,"Thanh Nguyen, Ngoc Tran, Hung Phan, Trong Nguyen, Linh Truong, Trong Nguyen, Hoan Anh Nguyen, Tien N. Nguyen",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Concurrency Verification with Maximal Path Causality,"Qiuping Yi, Jeff Huang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Darwinian Data Structure Selection,"Michail Basios, Lingbo Li, Fan Wu, Leslie Kanthan, Earl T. Barr",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Data Race Detection on Compressed Traces,"Dileep Kini, Umang Mathur, Mahesh Viswanathan",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Deep Learning Type Inference,"Vincent J. Hellendoorn, Christian Bird, Earl T. Barr, Miltiadis Allamanis",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
DeepSim: Deep Learning Code Functional Similarity,"Gang Zhao, Jeff Huang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Detecting Speech Act Types in Developer Question/Answer Conversations during Bug Repair,"Andrew Wood, Paige Rodeghero , Ameer Armaly, Collin McMillan",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Detection of Energy Inefficiencies in Android Wear Watch Faces,"Hailong Zhang, Haowei Wu, Atanas Rountev",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Do Android Taint Analysis Tools Keep Their Promises?,"Felix Pauck, Eric Bodden, Heike Wehrheim",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Do the Dependency Conflicts in My Project Matter?,"Ying Wang, Ming Wen, Zhenwei Liu, Rongxin Wu, Rui Wang, Bo Yang, Hai Yu, Zhiliang Zhu, Shing-Chi Cheung",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Ecosystem-Level Determinants of Sustained Activity in Open-Source Projects: A Case Study of the PyPI Ecosystem,"Marat Valiev, Bogdan Vasilescu, Jim Herbsleb",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Feedback-Directed Differential Testing of Interactive Debuggers,"Daniel Lehmann, Michael Pradel",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
FraudDroid: Automated Ad Fraud Detection for Android Apps,"Feng Dong, Haoyu Wang, Li Li, Yao Guo, Tegawendé F. Bissyandé, Tianming Liu, Guoai Xu, Jacques Klein",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
How Should Compilers Explain Problems to Developers?,"Titus Barik, Denae Ford, Emerson Murphy-Hill, Chris Parnin",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
How Well Are Regular Expressions Tested in the Wild?,"Peipei Wang, Kathryn Stolee",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Identifying Impactful Service System Problems via Log Analysis,"Shilin He, Qingwei Lin, Jian-Guang Lou, Hongyu Zhang, Michael Lyu, Dongmei Zhang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Improving IR-Based Bug Localization with Context-Aware Query Reformulation,"Masud Rahman, Chanchal K. Roy",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Large-Scale Study of Substitutability in the Presence of Effects,"Jackson Maddox, Yuheng Long, Hridesh Rajan",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Learning to Sample: Exploiting Similarities Across Environments to Learn Performance Models for Configurable Systems,"Pooyan Jamshidi, Miguel Velez, Christian Kästner, Norbert Siegmund",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
MemFix: Static Analysis-Based Repair of Memory Deallocation Errors for C,"Junhee Lee, Seongjoon Hong, Hakjoo Oh",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
MODE: Automated Neural Network Model Debugging via State Differential Analysis and Input Selection,"Shiqing Ma, Yingqi Liu, Wen-Chuan Lee, Xiangyu Zhang, Ananth Grama",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
"Model Transformation Languages under a Magnifying Glass: A Controlled Experiment with Xtend, ATL, and QVT","Regina Hebig, Christoph Seidl, Thorsten Berger, John Kook Pedersen, Andrzej Wąsowski",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
"Modify, Enhance, Select: Co-Evolution of Combinatorial Models and Test Plans","Rachel Tzoref-Brill, Shahar Maoz",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
NAR-Miner: Discovering Negative Association Rules from Code for Bug Detection,"Pan Bian, Bin Liang, Wenchang Shi, Jianjun Huang, Yan Cai",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Neural-Augmented Static Analysis of Android Communication,"Jinman Zhao, Aws Albarghouthi, Vaibhav Rastogi, Somesh Jha, Damien Octeau",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
One Size Does Not Fit All: An Empirical Study of Containerized Continuous Deployment Workflows,"Yang Zhang, Bogdan Vasilescu, Huaimin Wang, Vladimir Filkov",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Optimizing Test Prioritization via Test Distribution Analysis,"Junjie Chen, Yiling Lou, Lingming Zhang, Jianyi Zhou, Xiaoleng Wang, Dan Hao, Lu Zhang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Oreo: Detection of Clones in the Twilight Zone,"Vaibhav Saini, Farima Farmahinifarahani, Yadong Lu, Pierre Baldi, Crista Lopes",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Parameterized Model Counting for String and Numeric Constraints,"Abdulbaki Aydin, William Eiers, Lucas Bang, Tegan Brennan, Miroslav Gavrilov, Tevfik Bultan, Fang Yu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Path-Based Function Embedding and Its Application to Error-Handling Specification Mining,"Daniel DeFreez, Aditya V. Thakur, Cindy Rubio-González",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Performance Comprehension at WiredTiger,"Alexandra (Sasha) Fedorova, Craig Mustard, Ivan Beschastnikh, Julia Rubin, Augustine Wong, Svetozar Miucin, Louis Ye",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Phys: Probabilistic Physical Unit Assignment and Inconsistency Detection,"Sayali Kate, John-Paul Ore, Xiangyu Zhang, Sebastian Elbaum, Zhaogui Xu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Practical AJAX Race Detection for JavaScript Web Applications,"Christoffer Quist Adamsen, Anders Møller, Saba Alimadadi, Frank Tip",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Predicting Node Failure in Cloud Service Systems,"Qingwei Lin, Ken Hsieh, Yingnong Dang, Hongyu Zhang, Kaixin Sui, Yong Xu, Jian-Guang Lou, Chenggang Li, Youjiang Wu, Randolph Yao, Murali Chintalapati, Dongmei Zhang",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Putback-Based Bidirectional Model Transformations,"Xiao He, Zhenjiang Hu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
RefiNym: Using Names to Refine Types,"Santanu Dash, Miltiadis Allamanis, Earl T. Barr",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Scalability-First Pointer Analysis with Self-Tuning Context-Sensitivity,"Yue Li, Tian Tan, Anders Møller, Yannis Smaragdakis",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Singularity: Pattern Fuzzing for Worst Case Complexity,"Jiayi Wei, Jia Chen, Yu Feng, Kostas Ferles, Işıl Dillig",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Stochastic Energy Optimization for Mobile GPS Applications,"Anthony Canino, Yu David Liu, Hidehiko Masuhara",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Symbolic Execution with Existential Second-Order Constraints,"Sergey Mechtaev, Alberto Griggio, Alessandro Cimatti, Abhik Roychoudhury",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Syntax-Guided Synthesis of Datalog Programs,"Xujie Si, Woosuk Lee, Richard Zhang, Aws Albarghouthi, Paraschos Koutris, Mayur Naik",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Testing Multithreaded Programs via Thread Speed Control,"Dongjie Chen, Yanyan Jiang, Chang Xu, Xiaoxing Ma, Jian Lu",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Testing Probabilistic Programming Systems,"Saikat Dutta, Owolabi Legunsen, Zixin Huang, Sasa Misailovic",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
The Impact of Regular Expression Denial of Service (ReDoS) in Practice: An Empirical Study at the Ecosystem Scale,"James C. Davis, Christy A. Coghlan, Francisco Servant, Dongyoon Lee",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Towards a Theory of Software Development Expertise,"Sebastian Baltes, Stephan Diehl",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Using Finite-State Models for Log Differencing,"Hen Amar, Lingfeng Bao , Nimrod Busany, David Lo, Shahar Maoz",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Verifying the Long-Run Behavior of Probabilistic System Models in the Presence of Uncertainty,"Yamilet R. Serrano Llerena, Marcel Böhme, Marc Brünink, Guoxin Su, David Rosenblum",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Visual Web Test Repair,"Andrea Stocco, Rahulkrishna Yandrapally, Ali Mesbah",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
What Makes a Code Change Easier to Review? An Empirical Investigation on Code Change Reviewability,"Achyudh Ram, Anand Ashok Sawant, Marco Castelluccio, Alberto Bacchelli",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Which Generated Test Failures Are Fault Revealing? Prioritizing Failures Based on Inferred Precondition Violations using PAF,"Mijung Kim, Shing-Chi Cheung, Sunghun Kim",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
Winning the App Production Rally,"Ehsan Noei, Daniel Alencar Da Costa , Ying Zou",2018,ESEC/FSE - Research Papers,https://2018.fseconference.org/track/fse-2018-research-papers#event-overview
A Behavioral Notion of Robustness for Software Systems,"Changjian Zhang, David Garlan, Eunsuk Kang",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
A Comprehensive Study on Challenges in Deploying Deep Learning Based Software,"Zhenpeng Chen, Yanbin Cao, Yuanqiang Liu, Haoyu Wang, Tao Xie, Xuanzhe Liu",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
A First Look at Good First Issues on GitHub,"Xin Tan, Minghui Zhou, Zeyu Sun",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
All Your App Links Are Belong to Us: Understanding the Threats of Instant Apps Based Attacks,"Yutian Tang, Yulei Sui, Haoyu Wang, Xiapu Luo, Hao Zhou, Zhou Xu",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
AMS: Generating AutoML Search Spaces from Weak Specifications,"José Pablo Cambronero, Jürgen Cito, Martin C. Rinard",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
An Empirical Analysis of the Costs of Clone- and Platform-Oriented Software Reuse,"Jacob Krüger, Thorsten Berger",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
An Empirical Study of Bots in Software Development: Characteristics and Challenges from a Practitioner’s Perspective,"Linda Erlenhov, Francisco Gomes de Oliveira Neto, Philipp Leitner",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
An Evaluation of Methods to Port Legacy Code to SGX Enclaves,"Kripa Shanker, Arun Joseph, Vinod Ganapathy",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
API Method Recommendation via Explicit Matching of Functionality Verb Phrases,"Wenkai Xie, Xin Peng, Mingwei Liu, Christoph Treude, Zhenchang Xing, Xiaoxin Zhang, Wenyun Zhao",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
A Principled Approach to GraphQL Query Cost Analysis,"Alan Cha, Erik Wittern, Guillaume Baudart, James C. Davis, Louis Mandel, Jim A. Laredo",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
A Randomized Controlled Trial on the Effects of Embedded Computer Language Switching,"P. Merlin Uesbeck, Cole S. Peterson, Bonita Sharif, Andreas Stefik",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
ARDiff: Scaling Program Equivalence Checking via Iterative Abstraction and Refinement of Common Code,"Sahar Badihi, Faridah Akinotcho, Yi Li, Julia Rubin",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
A Theory of the Engagement in Open Source Projects via Summer of Code Programs,"Jefferson Silva, Igor Wiese, Daniel M. German, Christoph Treude, Marco Gerosa, Igor Steinmacher",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Automated Construction of Energy Test Oracles for Android,"Reyhaneh Jabbarvand, Forough Mehralian, Sam Malek",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Automatically Identifying Performance Issue Reports with Heuristic Linguistic Patterns,"Yutong Zhao, Lu Xiao, Pouria Babvey, Lei Sun, Sunny Wong, Angel A. Martinez, Xiao Wang",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Baital: An Adaptive Weighted Sampling Approach for Improved t-wise Coverage,"Eduard Baranov, Axel Legay, Kuldeep S. Meel",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Beware the Evolving ‘Intelligent’ Web Service! An Integration Architecture Tactic to Guard AI-First Components,"Alex Cummaudo, Scott Barnett, Rajesh Vasa, John Grundy, Mohamed Abdelrazek",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
"Biases and Differences in Code Review using Medical Imaging and Eye-Tracking: Genders, Humans, and Machines","Yu Huang, Kevin Leach, Zohreh Sharafi, Nicholas McKay, Tyler Santander, Westley Weimer",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Block Public Access: Trust Safety Verification of Access Control Policies,"Malik Bouchet, Byron Cook, Bryant Cutler, Anna Druzkina, Andrew Gacek, Liana Hadarean, Ranjit Jhala, Brad Marshall, Dan Peebles, Neha Rungta, Cole Schlesinger, Chriss Stephens, Carsten Varming, Andy Warfield",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Boosting Fuzzer Efficiency: An Information Theoretic Perspective,"Marcel Böhme, Valentin Manès, Sang Kil Cha",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
Borrowing Your Enemy’s Arrows: The Case of Code Reuse in Android via Direct Inter-app Code Invocation,"Jun Gao, Li Li, Pingfan Kong, Tegawendé F. Bissyandé, Jacques Klein",2020,ESEC/FSE - Research Papers,https://2020.esec-fse.org/track/fse-2020-papers?#event-overview
